Name,Street_Address,City,State,Zip-Code,Latitude,Longitude,Phone#,Loc Type,24/7 Self-Service
7 Eleven,3600 Mechanicsville Pike,Richmond,VA,23223,37.574647,-77.398261,,Propane Tank Exchange,False
Dollar General,3820a Mechanicsville Tpke,Richmond,VA,23223,37.579339,-77.395541,,Propane Tank Exchange,False
7 Eleven,4601 West Broad St,Richmond,VA,23230,37.578069,-77.489533,,Propane Tank Exchange,False
7 Eleven,2922 Jefferson Davis Hwy,Richmond,VA,23234,37.483148,-77.445322,,Propane Tank Exchange,False
7 Eleven,1125 New Market Rd,Richmond,VA,23231,37.489259,-77.403271,,Propane Tank Exchange,False
Pop's Automotive Center,4103 S Laburnum Ave,Richmond,VA,23231,37.534069,-77.363017,,Propane Cylinder Refill,False
7 Eleven,5024 Brook Rd,Richmond,VA,23227,37.600969,-77.454645,,Propane Tank Exchange,False
Dollar General,3301 Jefferson Davis Highway,Richmond,VA,23224,37.478945,-77.443619,,Propane Tank Exchange,False
Walmart,5221 Brook Rd,Richmond,VA,23227,37.603211,-77.453789,,Propane Tank Exchange,True
Dollar General,5210 Wilkinson Rd,Henrico,VA,23227,37.6036,-77.425463,,Propane Tank Exchange,False
CVS,5001 W Broad St,Richmond,VA,23230,37.584157,-77.497707,,Propane Tank Exchange,False
Wawa,5231 Brook Rd,Richmond,VA,23227,37.604573,-77.453933,,Propane Tank Exchange,True
7 Eleven,6824 Forest Hill Ave,Richmond,VA,23225,37.538356,-77.520738,,Propane Tank Exchange,False
Wawa,2415 Staples Mill Rd,Richmond,VA,23230-2510,37.592025,-77.492647,,Propane Tank Exchange,True
7 Eleven,2525 Broad Rock Blvd,Richmond,VA,23224,37.482324,-77.478442,,Propane Tank Exchange,False
Mi Pais Mart,5347 Hull St,Richmond,VA,23224,37.489676,-77.492379,,Propane Tank Exchange,False
7 Eleven,4475 S Laburnum Ave,Richmond,VA,23231,37.525665,-77.353234,,Propane Tank Exchange,False
7 Eleven,5618 Patterson Ave,Richmond,VA,23226,37.578597,-77.512535,,Propane Tank Exchange,False
Publix,4591 S Laburnum Ave,Richmond,VA,23231,37.525561,-77.351606,,Propane Tank Exchange,False
7 Eleven,321 Libbie Ave,Richmond,VA,23226,37.574243,-77.517631,,Propane Tank Exchange,False
Wawa,7316 Forest Hill Ave,Richmond,VA,23225,37.537682,-77.531309,,Propane Tank Exchange,True
CVS,5100 S Laburnum Ave,Richmond,VA,23231,37.516786,-77.350504,,Propane Tank Exchange,False
El Rey International Supermarket,6006 West Broad Street,Richmond,VA,23230,37.593689,-77.507496,,Propane Tank Exchange,False
Dollar General,3903 Walmsley Blvd,Richmond,VA,23234,37.468309,-77.46836,,Propane Tank Exchange,False
7 Eleven,2111 Hilliard Rd,Richmond,VA,23228,37.61643,-77.471228,,Propane Tank Exchange,False
7 Eleven,4718 Jefferson-Davis Hwy,Richmond,VA,23234,37.461334,-77.443093,,Propane Tank Exchange,False
7 Eleven,5200 Williamsburg Road,Richmond,VA,23231,37.518298,-77.342394,,Propane Tank Exchange,False
7 Eleven,6310 Horsepen Rd,Richmond,VA,23226,37.595509,-77.514264,,Propane Tank Exchange,False
7 Eleven,8025 Mechanicsville Tnpk,Mechanicsville,VA,23111,37.603521,-77.372356,,Propane Tank Exchange,False
Home Depot (QR code),6501 W Broad St  ,Richmond,VA,23230,37.597594,-77.515183,,Propane Tank Exchange,True
7 Eleven,7020 Staples Mill Rd,Richmond,VA,23228,37.613303,-77.497038,,Propane Tank Exchange,False
7 Eleven,4001 Glenside Dr,Richmond,VA,23228,37.613237,-77.498739,,Propane Tank Exchange,False
Getty Mart,7000 Three Chopt Rd,Richmond,VA,23226,37.589561,-77.531488,,Propane Tank Exchange,False
Wawa,500 S Airport Dr,Sandston,VA,23150,37.524458,-77.329391,,Propane Tank Exchange,True
7 Eleven,121 Turner Rd,Richmond,VA,23225,37.497277,-77.536034,,Propane Tank Exchange,False
7 Eleven,501 S Airport Drive,Sandston,VA,23150,37.52442,-77.327481,,Propane Tank Exchange,False
M & M Shell,5400 Jeff Davis Hwy,Richmond,VA,23234,37.45008,-77.441847,,Propane Cylinder Refill,False
CVS,7590 Staples Mill Rd,Richmond,VA,23228,37.617987,-77.499861,,Propane Tank Exchange,False
Home Depot (QR code),7251 Bell Creek Rd ,Mechanicsville,VA,23111,37.601489,-77.352183,,Propane Tank Exchange,True
7 Eleven,8316 Meadowbridge Road,Mechanicsville,VA,23116,37.624049,-77.389995,,Propane Tank Exchange,False
CVS,8185 Atlee Rd,Mechanicsville,VA,23116,37.624677,-77.390129,,Propane Tank Exchange,False
BJ's Wholesale,7260 Bell Creek Rd,Mechanicsville,VA,23111,37.601911,-77.35003,,Propane Cylinder Refill,False
Raceway,5600 Jefferson Davis Hwy,Richmond,VA,23234,37.447281,-77.441467,,Propane Cylinder Refill,False
Dollar General,45 South Airport Drive,Highland Springs,VA,23075,37.536273,-77.320821,,Propane Tank Exchange,False
Sheetz,7035 W Broad St,Richmond,VA,23294,37.609872,-77.520066,,Propane Tank Exchange,False
CVS,1301 E Nine Mile Rd,Henrico,VA,23075,37.536642,-77.319992,,Propane Tank Exchange,False
7 Eleven,1300 Nine Mile Rd East,Highland Springs,VA,23075,37.537356,-77.318914,,Propane Tank Exchange,False
7 Eleven,5549 Belmont Rd,Richmond,VA,23234,37.459369,-77.501541,,Propane Tank Exchange,False
7 Eleven,7016 Hull Street,Richmond,VA,23224,37.473991,-77.524683,,Propane Tank Exchange,False
7 Eleven,900 E Parham Rd,Henrico,VA,23228,37.635604,-77.459934,,Propane Tank Exchange,False
CVS,8121 Midlothian Tpke,North Chesterfield,VA,23235,37.496725,-77.545966,,Propane Tank Exchange,False
CVS,8811 Forest Hill Ave,North Chesterfield,VA,23235,37.534345,-77.560782,,Propane Tank Exchange,False
Sheetz,20 South Providence Road,Richmond,VA,23236,37.496363,-77.547455,,Propane Tank Exchange,False
7 Eleven,2708 Buford Rd,Richmond,VA,23235,37.535046,-77.561997,,Propane Tank Exchange,False
CVS,6911 Walmsley Blvd,North Chesterfield,VA,23235,37.466875,-77.523136,,Propane Tank Exchange,False
7 Eleven,6131 Jefferson Davis Hwy,Richmond,VA,23234,37.440342,-77.439338,,Propane Tank Exchange,False
Walmart,5700 Hopkins Rd,North Chesterfield,VA,23234,37.442704,-77.473585,,Propane Tank Exchange,True
Wawa,8800 Brook Rd,Glen Allen,VA,23060,37.643122,-77.460662,,Propane Tank Exchange,True
AmeriGas Propane,611 Lincoln Hwy,Pine Bluffs,WY,82082,41.177547,-104.076356,(307) 245-9232,AmeriGas Office,False
Superpumper,115 N Greeley Hwy,Cheyenne,WY,82007,41.117607,-104.80349,,Propane Tank Exchange,False
Home Depot (QR code),1740 Fleischi Pkwy,Cheyenne,WY,82001,41.123887,-104.846739,,Propane Tank Exchange,True
Walmart,2032 Dell Range Blvd,Cheyenne,WY,82009,41.162588,-104.791017,,Propane Tank Exchange,False
Safeway,700 S Greeley Hwy,Cheyenne,WY,82007,41.11089,-104.8026,,Propane Tank Exchange,False
Albertsons,5800 Yellowstone,Cheyenne,WY,82009,41.172559,-104.829958,,Propane Tank Exchange,False
Albertsons,3355 E Pershing,Cheyenne,WY,82001,41.144174,-104.769414,,Propane Tank Exchange,False
Shell,3355 E Pershing,Cheyenne,WY,82001,41.144174,-104.769414,,Propane Tank Exchange,False
Maverik,1706 S Greeley Hwy,Cheyenne,WY,82007,41.101805,-104.801374,,Propane Tank Exchange,False
Maverik,140 Gardenia,Cheyenne,WY,82009,41.182663,-104.827906,,Propane Tank Exchange,False
Murdochs Ranch & Home Supply,3773 E Lincolnway,Cheyenne,WY,82001,41.139377,-104.763124,,Propane Tank Exchange,False
Murdoch's Ranch & Home Supply,3773 E Lincolnway,Cheyenne,WY,82001,41.139377,-104.763124,,Propane Cylinder Refill,False
Walmart,580 Livingston Avenue,Cheyenne,WY,82007,41.126161,-104.764308,,Propane Tank Exchange,True
Superpumper,3306 W College Dr,Cheyenne,WY,82007,41.100741,-104.848611,,Propane Tank Exchange,False
Maverik,3315 N College Dr,Cheyenne,WY,82001,41.145932,-104.760662,,Propane Tank Exchange,False
Tractor Supply Co.,10643 Hynds Blvd,Cheyenne,WY,82009,41.216018,-104.836798,,Propane Cylinder Refill,False
Lowes Dc,2723 Christensen Rd,Cheyenne,WY,82007,41.143454,-104.707618,,Propane Tank Exchange,False
Pilot/Flying J,8020 Campstool Road,Cheyenne,WY,82007,41.136345,-104.706712,,Propane Cylinder Refill,False
TA,4000 I-80 Service Rd,Burns,WY,82053,41.16018,-104.521169,,Propane Tank Exchange,False
Dollar General,202 E Williamsburg Rd,Sandston,VA,23150,37.522303,-77.308435,,Propane Tank Exchange,False
Tractor Supply Co.,7047 Mechanicsville Turnpike,Mechanicsville,VA,23111,37.610607,-77.338146,,Propane Cylinder Refill,False
CVS,7048 Mechanicsville Tpke,Mechanicsville,VA,23111,37.612689,-77.33879,,Propane Tank Exchange,False
7 Eleven,7901 W Broad St,Richmond,VA,23294,37.622088,-77.527457,,Propane Tank Exchange,False
7 Eleven,6689 Cold Harbor Rd,Mechanicsville,VA,23111,37.590396,-77.318017,,Propane Tank Exchange,False
Dollar General,6730 Jefferson Davis Highway,Richmond,VA,23237,37.432862,-77.440212,,Propane Tank Exchange,False
Wawa,8851 Staples Mill Rd,Henrico,VA,23228-2014,37.63527,-77.508687,,Propane Tank Exchange,True
7 Eleven,9085 Woodman Rd,Richmond,VA,23228,37.642274,-77.493257,,Propane Tank Exchange,False
Wawa,9179 Chamberlayne Rd,Mechanicsville,VA,23116,37.64951,-77.404031,,Propane Tank Exchange,True
Wawa,8017 W Broad St             ,Henrico,VA,23294,37.625278,-77.531622,,Propane Tank Exchange,True
Arch Village Exxon,9211 Midlothian Tpke,North Chesterfield,VA,23235,37.497724,-77.569016,,Propane Cylinder Refill,False
7 Eleven,7314 Pole Green Road,Mechanicsville,VA,23116,37.63357,-77.357298,,Propane Tank Exchange,False
Wawa,6001 Ironbridge Rd,North Chesterfield,VA,23234-5225,37.435208,-77.489347,,Propane Tank Exchange,True
7 Eleven,320 North Arch Rd,Richmond,VA,23236,37.497758,-77.570096,,Propane Tank Exchange,False
Wawa,7847 Compass Point Lane,Mechanicsville,VA,23111-6515,37.613344,-77.32827,,Propane Tank Exchange,True
7 Eleven,8601 Patterson Ave,Richmond,VA,23229,37.594378,-77.566914,,Propane Tank Exchange,False
7 Eleven,1419 Eastridge Rd,Richmond,VA,23229,37.601317,-77.562502,,Propane Tank Exchange,False
Dollar General,2536 New Market Road,Richmond,VA,23231,37.446343,-77.354693,,Propane Tank Exchange,False
Cogbill Market,6116 Ironbridge Rd,Richmond,VA,23234,37.432857,-77.491375,,Propane Cylinder Refill,False
7 Eleven,8208 W Broad St,Richmond,VA,23294,37.629873,-77.534665,,Propane Tank Exchange,False
CVS,10100 Robious Rd,North Chesterfield,VA,23235,37.508161,-77.581777,,Propane Tank Exchange,False
CVS,8900 Patterson Ave,Richmond,VA,23229,37.595606,-77.573698,,Propane Tank Exchange,False
7 Eleven,6340 Mechanicsville Trnp,Mechanicsville,VA,23111,37.61741,-77.321427,,Propane Tank Exchange,False
Wawa,9100 three Chopt Rd,Henrico,VA,23229,37.612266,-77.563957,,Propane Tank Exchange,True
7 Eleven,6501 Iron Bridge Road,Richmond,VA,23234,37.426805,-77.495112,,Propane Tank Exchange,False
Market Place Store,7933 Jefferson Davis Hwy,Richmond,VA,23237,37.416954,-77.43602,,Propane Tank Exchange,False
7 Eleven,7009 Pole Green Rd,Mechanicsville,VA,23116,37.63651,-77.336111,,Propane Tank Exchange,False
CVS,8820 West Broad Street,Richmond,VA,23294,37.634797,-77.544074,,Propane Tank Exchange,False
7 Eleven,10201 Stapels Mill Rd,Glen Allen,VA,23060,37.655855,-77.522144,,Propane Tank Exchange,False
Wawa,11021 Midlothian Tpk,Richmond,VA,23235-4709,37.505511,-77.600848,,Propane Tank Exchange,True
Home Depot (QR code),1386 Carmia Way ,Richmond,VA,23236,37.510445,-77.6034,,Propane Tank Exchange,True
Publix,10250 Staples Mill Rd,Glen Allen,VA,23060,37.657043,-77.525735,,Propane Tank Exchange,False
7 Eleven,1107 Gaskins Rd,Richmond,VA,23233,37.596897,-77.593708,,Propane Tank Exchange,False
Publix,10150 Brook Rd,Glen Allen,VA,23059,37.675203,-77.463206,,Propane Tank Exchange,False
Sam's Club ,9440 W Broad St ,Richmond,VA,23294,37.640883,-77.554284,,Propane Tank Exchange,True
Dollar General,10710 John Cussons Dr,Glen Allen,VA,23060,37.666675,-77.506492,,Propane Tank Exchange,False
7 Eleven,9500 West Broad Street,Richmond,VA,23294,37.64023,-77.558337,,Propane Tank Exchange,False
7 Eleven,9525 W Broad Street,Richmond,VA,23924,37.64006,-77.560576,,Propane Tank Exchange,False
7 Eleven,2117 Willis Rd,Richmond,VA,23237,37.401307,-77.42326,,Propane Tank Exchange,False
7 Eleven,9113 Jefferson Davis Hy,Richmond,VA,23237,37.400448,-77.431388,,Propane Tank Exchange,False
7 Eleven,11600 Midlothian Tpke,Midlothian,VA,23113,37.505488,-77.612419,,Propane Tank Exchange,False
7 Eleven,10601 Patterson Rd,Richmond,VA,23235,37.596535,-77.607573,,Propane Tank Exchange,False
Shell,3830 Gaskins Rd,Henrico,VA,23233,37.641706,-77.570948,,Propane Tank Exchange,False
Home Depot,10233 Lakeridge Pkwy,Ashland,VA,23005,37.686118,-77.457807,,Propane Tank Exchange,False
7 Eleven,9700 Jefferson Davis Hwy,Richmond,VA,23237,37.392756,-77.429074,,Propane Tank Exchange,False
CVS,9498 Charter Gate Dr,Mechanicsville,VA,23116,37.690362,-77.43797,,Propane Tank Exchange,False
7 Eleven,10031 Hull Street Rd,North Chesterfield,VA,23236,37.443357,-77.580613,,Propane Tank Exchange,False
Sheetz,10036 Sliding Hill Rd,Ashland,VA,23005,37.691462,-77.440974,,Propane Tank Exchange,False
Walmart,9714 Sliding Hill Rd,Ashland,VA,23005,37.693218,-77.439808,,Propane Tank Exchange,True
7 Eleven,3310 Church Rd,Richmond,VA,23233,37.639808,-77.588761,,Propane Tank Exchange,False
7 Eleven,4051 Cox Road,Glen Allen,VA,23060,37.648183,-77.581689,,Propane Tank Exchange,False
CVS,10901 W Broad St,Glen Allen,VA,23060,37.646289,-77.584021,,Propane Tank Exchange,False
7 Eleven,9900 Chester Rd,Chester,VA,23831,37.383641,-77.453749,,Propane Tank Exchange,False
Dollar General,8195 Pine Ridge Road,Mechanicsville,VA,23116,37.692432,-77.382191,,Propane Tank Exchange,False
Elko Market,3990 E Williamsburg Rd,Sandston,VA,23150,37.510619,-77.241197,,Propane Cylinder Refill,False
Wawa,11052 W. Broad St,Richmond,VA,23220,37.64853,-77.589925,,Propane Tank Exchange,True
7 Eleven,11200 Hull St,Midlothian,VA,23112,37.437497,-77.601408,,Propane Tank Exchange,False
Publix,2250 John Rolfe Pkwy,Henrico,VA,23233,37.622533,-77.623844,,Propane Tank Exchange,False
Home Depot,11260 W Broad St,Glen Allen,VA,23060,37.651922,-77.603384,,Propane Tank Exchange,False
Exxon,11216 Washington Hwy,Glen Allen,VA,23059,37.711514,-77.46635,,Propane Tank Exchange,False
CVS,3851 North Bailey Bridge Road,Chesterfield,VA,23112,37.43503,-77.609009,,Propane Tank Exchange,False
Wawa,3850 N. Bailey Bridge Rd,Midlothian,VA,23112-2912,37.434458,-77.610114,,Propane Tank Exchange,True
Dollar General,11640 Jefferson Davis Hwy,Chester,VA,23831,37.368348,-77.418404,,Propane Tank Exchange,False
Wawa,11701 Jefferson Davis Hwy,Chester,VA,23831,37.367543,-77.416362,,Propane Tank Exchange,True
7 Eleven,7041 Commons Plz,Chesterfield,VA,23832,37.375357,-77.51049,,Propane Tank Exchange,False
7 Eleven,11480 W Broad St,Glen Allen,VA,23060,37.651745,-77.611156,,Propane Tank Exchange,False
7 Eleven,12395 Gayton Rd,Richmond,VA,23233,37.619154,-77.638197,,Propane Tank Exchange,False
Publix,3460 Pump Rd,Henrico,VA,23233,37.650475,-77.614769,,Propane Tank Exchange,False
7 Eleven,13866 Village Place Drive,Midlothian,VA,23114,37.504404,-77.657372,,Propane Tank Exchange,False
7 Eleven,3101 Lauderdale Dr,Richmond,VA,23233,37.638995,-77.631798,,Propane Tank Exchange,False
CVS,3001 Lauderdale Dr,Richmond,VA,23233,37.63733,-77.633262,,Propane Tank Exchange,False
Wawa,11021 Ironbridge Rd,Chester,VA,23831-1440,37.364166,-77.497537,,Propane Tank Exchange,True
Home Depot (QR code),12300 Jefferson Davis Hwy,Chester,VA,23831,37.357612,-77.41533,,Propane Tank Exchange,True
Camping World,11525 Sunshade Ln,Ashland,VA,23005,37.725506,-77.451356,,Propane Cylinder Refill,False
CVS,11271 Nuckols Road,Glen Allen,VA,23059,37.681557,-77.589545,,Propane Tank Exchange,False
Home Depot (QR code),12300 Chattanooga Plz,Midlothian,VA,23112,37.430756,-77.624794,,Propane Tank Exchange,True
Chester Easy Mart,4300 W Hundred Rd,Chester,VA,23831,37.356165,-77.446779,,Propane Tank Exchange,False
Publix,5400 Wyndham Forest Dr,Glen Allen,VA,23059,37.683905,-77.586568,,Propane Tank Exchange,False
7 Eleven,12120 Harrowgate Rd,Chester,VA,23831,37.354315,-77.447541,,Propane Tank Exchange,False
7 Eleven,2320 W Hundred Rd,Chester,VA,23831,37.355239,-77.408767,,Propane Tank Exchange,False
Corner Mart,2411 W Hundred Rd,Chester,VA,23831,37.354439,-77.409905,,Propane Tank Exchange,False
7 Eleven,2421 W Hundred Rd,Chester,VA,23831,37.354355,-77.410465,,Propane Tank Exchange,False
Horizon Food Store,6141 Charles City Rd,Henrico,VA,23231,37.445682,-77.230917,,Propane Tank Exchange,False
CVS,13620 Genito Road,Midlothian,VA,23112,37.450747,-77.650777,,Propane Tank Exchange,False
Murphy USA,11800 Iron Bridge Pl,Chester,VA,23831,37.352213,-77.482633,,Propane Tank Exchange,False
CVS,2537 Weir Rd,Chester,VA,23831,37.349231,-77.410337,,Propane Tank Exchange,False
Dollar General,2375 Pocahontas Trail,Quinton,VA,23141,37.508544,-77.190715,,Propane Tank Exchange,False
Cabela's,5000 Cabela Dr,Henrico,VA,23233,37.664369,-77.637683,,Propane Tank Exchange,False
Zoom A Lube,3 E Hundred Rd,Chester,VA,23831,37.349104,-77.361012,,Propane Cylinder Refill,False
CVS,221 E Hundred Rd,Chester,VA,23836,37.347871,-77.357355,,Propane Tank Exchange,False
Sheetz,231 E Hundred Rd,Chester,VA,23836,37.347886,-77.356143,,Propane Tank Exchange,False
Stop And Save,13900 Jefferson Davis Hwy,Chester,VA,23831,37.336084,-77.408281,,Propane Cylinder Refill,False
Sheetz,12341 Washington Hwy,Ashland,VA,23005,37.745695,-77.471918,,Propane Tank Exchange,False
Wawa,12564 Broad St,Henrico,VA,23233-7300,37.663648,-77.649809,,Propane Tank Exchange,True
CVS,151 Pike View Drive,Midlothian,VA,23113,37.512893,-77.697783,,Propane Tank Exchange,False
7 Eleven,701 Bermuda Hundred Rd,Chester,VA,23831,37.347446,-77.341932,,Propane Tank Exchange,False
Publix,13700 Hull Street Rd,Midlothian,VA,23112,37.410389,-77.655939,,Propane Tank Exchange,False
7 Eleven,14600 Time Square Dr,Midlothian,VA,23112,37.446719,-77.686262,,Propane Tank Exchange,False
7 Eleven,812 England St,Ashland,VA,23005,37.758737,-77.464528,,Propane Tank Exchange,False
Dollar General,433 England St,Ashland,VA,23005,37.757905,-77.474454,,Propane Tank Exchange,False
Wawa,610 England St,Ashland,VA,23005,37.758667,-77.471793,,Propane Tank Exchange,True
AmeriGas Propane,1212 Beck St,Salt Lake City,UT,84116,40.796154,-111.905088,(801) 322-5878,AmeriGas Office,False
AmeriGas Propane,545 West 12th St,Ogden,UT,84404,41.244167,-111.990931,(801) 621-7174,AmeriGas Office,False
7 Eleven,309 E 400 South,Salt Lake City,UT,84111,40.761046,-111.882011,,Propane Tank Exchange,False
7 Eleven,175 E 800 S,Salt Lake City,UT,84111,40.752513,-111.885782,,Propane Tank Exchange,False
Food World Thriftway,1179 Navajo 1475 West,Salt Lake City,UT,84104,40.760779,-111.891047,,Propane Tank Exchange,False
Basin Markets,105 West 600 South,Salt Lake City,UT,84117,40.755977,-111.894418,,Propane Tank Exchange,False
7 Eleven,111 West 800 South,Salt Lake City,UT,84101,40.751477,-111.894562,,Propane Tank Exchange,False
Hotel Monaco,15 W 200 S,Salt Lake City,UT,84101,40.764796,-111.89171,,Propane Tank Exchange,False
The Stop,34 W Eagle Gate Dr,North Salt Lake City,UT,84054,40.769598,-111.887861,,Propane Tank Exchange,False
7 Eleven,887 East 400 South,Salt Lake City,UT,84102,40.760938,-111.865732,,Propane Tank Exchange,False
Maverik,414 W 500 South,Salt Lake City,UT,84101,40.759199,-111.903203,,Propane Tank Exchange,False
7 Eleven,510 East 1300 South,Salt Lake City,UT,84105,40.74124,-111.876351,,Propane Tank Exchange,False
7 Eleven,114 West 1300 South,Salt Lake City,UT,84115,40.741848,-111.894283,,Propane Tank Exchange,False
Walmart,350 W Hope Ave,Salt Lake City,UT,84115,40.740545,-111.902293,,Propane Tank Exchange,False
7 Eleven,11 East 1700 South,Salt Lake City,UT,84115,40.733728,-111.89079,,Propane Tank Exchange,False
7 Eleven,535 East 1700 South,Salt Lake City,UT,84105,40.733898,-111.87552,,Propane Tank Exchange,False
CVS,13800 Hull Street Rd,Midlothian,VA,23112,37.408063,-77.657828,,Propane Tank Exchange,False
Circle K,E Patric Henry Rd,Ashland,VA,23005,37.760563,-77.4545,,Propane Tank Exchange,False
Wawa,12001 Southshore Point Dr,Midlothian,VA,23112-2088,37.40507,-77.665111,,Propane Tank Exchange,True
7 Eleven,1924 Walnut Dr,Chester,VA,23836,37.331113,-77.323854,,Propane Tank Exchange,False
Wise Choice,1751 Ashland Rd,Rockville,VA,23146,37.677465,-77.671285,,Propane Tank Exchange,False
Dollar General,14501 Spruce Ave,Chester,VA,23836,37.326387,-77.319205,,Propane Tank Exchange,False
Tractor Supply Co.,2300 Commerce Center Dr,Rockville,VA,23146,37.696192,-77.661867,,Propane Cylinder Refill,False
Wawa,15840 Jefferson Davis Hwy,Colonial Heights,VA,23834-5202,37.305925,-77.40975,,Propane Tank Exchange,True
7 Eleven,15901 Jefferson Davis Hwy,Colonial Heights,VA,23834,37.304887,-77.408327,,Propane Tank Exchange,False
True Value,625 Richmond TApp Hwy,Manquin,VA,23106,37.690722,-77.178403,,Propane Tank Exchange,False
La TApatia Of Virginia,17210 Jefferson Davis Hwy,Colonial Heights,VA,23834,37.285928,-77.412051,,Propane Tank Exchange,False
Fish TAles,1051 Riverside Avenue,Hopewell,VA,23860,37.310256,-77.297222,,Propane Tank Exchange,False
Dollar General,8601 Airport Rd,Quinton,VA,23141,37.532337,-77.115212,,Propane Tank Exchange,False
Wawa,16000 Otterdale Rd,Midlothian,VA,23114,37.397705,-77.708678,,Propane Tank Exchange,True
7 Eleven,2014 West Broadway,Hopewell,VA,23860,37.302083,-77.302764,,Propane Tank Exchange,False
Grab & Go,1001 W Broadway,Hopewell,VA,23860,37.303602,-77.296564,,Propane Tank Exchange,False
Golden Express,100 S 15th Ave,Hopewell,VA,23860,37.299061,-77.299796,,Propane Tank Exchange,False
Murphy USA,1860 Stavemill Crossing Ln,Powhatan,VA,23139,37.510538,-77.772791,,Propane Tank Exchange,False
Publix,3007 Boulevard,Colonial Heights,VA,23834,37.268772,-77.410488,,Propane Tank Exchange,False
Dollar General,700 S 6th St,Hopewell,VA,23860,37.294229,-77.290707,,Propane Tank Exchange,False
CVS,17307 Hull Street Rd,Moseley,VA,23120,37.391102,-77.731169,,Propane Tank Exchange,False
Rent E Quip,2600 Boulevard,Colonial Heights,VA,23834,37.264472,-77.413357,,Propane Cylinder Refill,False
Doswell Market,15145 Washington Hwy,Ashland,VA,23005,37.817699,-77.474543,,Propane Tank Exchange,False
Love's Travel Stops,6870 Jimmy Burrell Ln,Providence Forge,VA,23140,37.50141,-77.090828,,Propane Cylinder Refill,False
One Stop,2185 Richmond TAppahanok Hwy,Manquin,VA,23106,37.708454,-77.155571,,Propane Tank Exchange,False
7 Eleven,11800 Ivey Mill Rd,Chesterfield,VA,23838,37.28963,-77.596916,,Propane Tank Exchange,False
7 Eleven,3301 Oaklawn Blvd,Hopewell,VA,23860,37.278727,-77.308872,,Propane Tank Exchange,False
Home Depot (QR code),2600 Conduit Rd,Colonial Heights,VA,23834,37.260508,-77.397932,,Propane Tank Exchange,True
7 Eleven,209 South 1300 East,Salt Lake City,UT,84102,40.764617,-111.853179,,Propane Tank Exchange,False
7 Eleven,780 South 900 West,Salt Lake City,UT,84104,40.752328,-111.917678,,Propane Tank Exchange,False
Fresh Market,1638 South 9th East,Salt Lake City,UT,84105,40.733936,-111.866539,,Propane Tank Exchange,False
Chevron,610 N 300 W,Salt Lake City,UT,84103,40.782952,-111.899268,,Propane Tank Exchange,False
7 Eleven,1609 South 1100 East,Salt Lake City,UT,84105,40.734544,-111.859255,,Propane Tank Exchange,False
Fresh Market,140 North 900 West,Salt Lake City,UT,84116,40.771054,-111.91727,,Propane Tank Exchange,False
7 Eleven,501 East 2100 South,Salt Lake City,UT,84106,40.725793,-111.876468,,Propane Tank Exchange,False
7 Eleven,2102 S State St,South Salt Lake,UT,84115,40.725302,-111.888569,,Propane Tank Exchange,False
Shoppers Express,108 W 2100 So.,Salt Lake City,UT,84115,40.725941,-111.894354,,Propane Tank Exchange,False
BP,502 East 2100 South,Salt Lake City,UT,84106,40.725177,-111.876412,,Propane Tank Exchange,False
Jacksons Food Stores,278 W 2100 So,Salt Lake City,UT,84115,40.726129,-111.899104,,Propane Tank Exchange,False
7 Eleven,1157 California Avenue,Salt Lake City,UT,84104,40.740219,-111.924004,,Propane Tank Exchange,False
Harmons,1706 East 1300 South,Salt Lake City,UT,84104,40.741377,-111.841803,,Propane Tank Exchange,False
7 Eleven,1353 Indiana Avenue,Salt Lake City,UT,84104,40.750892,-111.929846,,Propane Tank Exchange,False
Shell,965 Beck Street,Salt Lake City,UT,84103,40.790506,-111.901876,,Propane Tank Exchange,False
Pilot Flying J,2025 S 900 W,Salt Lake City,UT,84119,40.726261,-111.915991,,Propane Tank Exchange,False
Pilot/Flying J,2025 S 900 West,Salt Lake City,UT,84119,40.726261,-111.915991,,Propane Cylinder Refill,False
KOA Campground,1400 W North Temple,Salt Lake City,UT,84116,40.773332,-111.931861,,Propane Tank Exchange,False
7 Eleven,487 South Redwood Road,Salt Lake City,UT,84104,40.758689,-111.938327,,Propane Tank Exchange,False
Maverik,425 S Redwood Rd,Salt Lake City,UT,84104,40.760286,-111.938439,,Propane Tank Exchange,False
Top Stop,1360 S 2100 E,Salt Lake City,UT,84108,40.740292,-111.830863,,Propane Tank Exchange,False
7 Eleven,2680 S State St,Salt Lake City,UT,84115,40.712947,-111.888721,,Propane Tank Exchange,False
7 Eleven,1692 W North Temple,Salt Lake City,UT,84116,40.771994,-111.938695,,Propane Tank Exchange,False
Fresh Market,2040 South 23rd East,Salt Lake City,UT,84108,40.749628,-111.825317,,Propane Tank Exchange,False
Jacksons Food Stores,1704 W  No  Temple,Salt Lake City,UT,84116,40.771893,-111.939766,,Propane Tank Exchange,False
Top Stop,1309 South Foothill Blvd,Salt Lake City,UT,84108,40.741424,-111.826594,,Propane Tank Exchange,False
Holiday Oil,2778 South State St,South Salt Lake,UT,84115,40.710692,-111.88878,,Propane Tank Exchange,False
Sutherland,1780 West North Temple,Salt Lake City,UT,84116,40.772581,-111.942375,,Propane Tank Exchange,False
Sheetz,2711 Conduit Rd,Colonial Heights,VA,23834,37.259568,-77.39513,,Propane Tank Exchange,False
