Title,price,saving,discountData,productLink,quantityPrice,category
Prix Garantie Poulet Geschnetzeltes ca. 450g,7.05,,,https://www.coop.ch/de/lebensmittel/fleisch-fisch/abgepacktes-frischfleisch/gefluegel/prix-garantie-poulet-geschnetzeltes-ca/p/6790683,1.57/100g,Fleisch & Fisch
Prix Garantie Rinds Hackfleisch ca. 700g,11.1,,,https://www.coop.ch/de/lebensmittel/fleisch-fisch/abgepacktes-frischfleisch/hackfleisch/prix-garantie-rinds-hackfleisch-ca/p/6353375,1.59/100g,Fleisch & Fisch
Naturaplan Bio Pouletschenkel-Spiess Provence ca. 225g,11.1,,,https://www.coop.ch/de/lebensmittel/fleisch-fisch/abgepacktes-frischfleisch/gefluegel/naturaplan-bio-pouletschenkel-spiess-provence-ca/p/6590681,4.93/100g,Fleisch & Fisch
Trutenbrust,3.95,,,https://www.coop.ch/de/lebensmittel/fleisch-fisch/charcuterie-wurstwaren/schinken-aufschnitt/aufschnitt/trutenbrust/p/3878159,3.04/100g,Fleisch & Fisch
Bell Mettwurst,3.15,,,https://www.coop.ch/de/lebensmittel/fleisch-fisch/charcuterie-wurstwaren/pasteten-terrinen-mettwurst/bell-mettwurst/p/3065780,3.15/100g,Fleisch & Fisch
Natura-Beef Bio Rindsgeschnetzeltes ca. 250g,13.1,,,https://www.coop.ch/de/lebensmittel/fleisch-fisch/abgepacktes-frischfleisch/rind/natura-beef-bio-rindsgeschnetzeltes-ca/p/3382856,5.24/100g,Fleisch & Fisch
Citterio La Bresaola,6.95,,,https://www.coop.ch/de/lebensmittel/fleisch-fisch/charcuterie-wurstwaren/trockenfleisch-salami/weiteres-trockenfleisch/citterio-la-bresaola/p/3413655,9.93/100g,Fleisch & Fisch
Naturafarm Schweins Charbonnade 4 Stück ca. 240g,10.55,,,https://www.coop.ch/de/lebensmittel/fleisch-fisch/abgepacktes-frischfleisch/schwein/naturafarm-schweins-charbonnade-4-stueck-ca/p/3585245,4.40/100g,Fleisch & Fisch
Naturaplan Bio Bündnerfleisch ca. 90g,9.95,,,https://www.coop.ch/de/lebensmittel/fleisch-fisch/charcuterie-wurstwaren/trockenfleisch-salami/buendnerfleisch/naturaplan-bio-buendnerfleisch-ca/p/3365211,11.06/100g,Fleisch & Fisch
Künzli Züri Krusten-Fleischkäse geschnitten ca. 170g,5.6,,,https://www.coop.ch/de/lebensmittel/fleisch-fisch/charcuterie-wurstwaren/schinken-aufschnitt/fleischkaese/kuenzli-zueri-krusten-fleischkaese-geschnitten-ca/p/3919496,3.29/100g,Fleisch & Fisch
Fine Food Wild Alaska Silver Salmon MSC,14.95,,,https://www.coop.ch/de/lebensmittel/fleisch-fisch/abgepackter-fisch/abgepackter-frischfisch/fine-food-wild-alaska-silver-salmon-msc/p/6304745,16.61/100g,Fleisch & Fisch
Malbunerli 8x15g,4.55,,,https://www.coop.ch/de/lebensmittel/fleisch-fisch/charcuterie-wurstwaren/snacks-apero/malbunerli-8x15g/p/3066594,3.79/100g,Fleisch & Fisch
Citterio Parmaschinken 3 Jahre,9.95,,,https://www.coop.ch/de/lebensmittel/fleisch-fisch/charcuterie-wurstwaren/trockenfleisch-salami/rohschinken/citterio-parmaschinken-3-jahre/p/3870496,9.95/100g,Fleisch & Fisch
Appenzeller Mostbröckli ca. 60g,5.9,,,https://www.coop.ch/de/lebensmittel/fleisch-fisch/charcuterie-wurstwaren/trockenfleisch-salami/weiteres-trockenfleisch/appenzeller-mostbroeckli-ca/p/3067008,9.83/100g,Fleisch & Fisch
Prix Garantie Landjäger,2.75,,,https://www.coop.ch/de/lebensmittel/fleisch-fisch/charcuterie-wurstwaren/trockenfleisch-salami/salami-ganz-salsiz/prix-garantie-landjaeger/p/7220146,1.38/100g,Fleisch & Fisch
Prix Garantie Snack-Sticks,4.25,,,https://www.coop.ch/de/lebensmittel/fleisch-fisch/charcuterie-wurstwaren/snacks-apero/prix-garantie-snack-sticks/p/6410422,2.66/100g,Fleisch & Fisch
Bell Schweins Grillspiess mariniert ca. 380g,13.65,,,https://www.coop.ch/de/lebensmittel/fleisch-fisch/abgepacktes-frischfleisch/schwein/bell-schweins-grillspiess-mariniert-ca/p/6861298,3.59/100g,Fleisch & Fisch
Betty Bossi Plant Kitchen vegane Alternative zu Bauern Cipollata,4.95,,,https://www.coop.ch/de/lebensmittel/fleisch-fisch/the-veggie-chef/wuerste/betty-bossi-plant-kitchen-vegane-alternative-zu-bauern-cipollata/p/7212429,2.48/100g,Fleisch & Fisch
Eglifilets ohne Haut,9.5,,,https://www.coop.ch/de/lebensmittel/fleisch-fisch/fischtheke/eglifilets-ohne-haut/p/5650883,7.95/100g,Fleisch & Fisch
Bell Rinds Rangersteak mariniert ca. 375g,10.85,21.75,50%,https://www.coop.ch/de/lebensmittel/fleisch-fisch/abgepacktes-frischfleisch/rind/bell-rinds-rangersteak-mariniert-ca/p/6861947,2.89/100g,Fleisch & Fisch
JaMaDu Fairtrade Reiswaffeln mit Honig,1.95,,,https://www.coop.ch/de/lebensmittel/brot-backwaren/cracker-knaeckebrot/reiswaffeln/jamadu-fairtrade-reiswaffeln-mit-honig/p/4338613,3.25/100g,Brot & Backwaren
Betty Bossi Butterpastetli,2.8,,,https://www.coop.ch/de/lebensmittel/brot-backwaren/teig-tortenboden/tortenboden-pastetli/betty-bossi-butterpastetli/p/5836746,2.00/100g,Brot & Backwaren
DAR-VIDA Nature 5Po 208G,3.6,,25% ab 2,https://www.coop.ch/de/lebensmittel/brot-backwaren/cracker-knaeckebrot/cracker/nature/dar-vida-nature-5po-208g/p/4886668,1.73/100g,Brot & Backwaren
Leisi Kuchenteig rund ausgewallt Ø32cm,2.9,,,https://www.coop.ch/de/lebensmittel/brot-backwaren/teig-tortenboden/leisi-kuchenteig-rund-ausgewallt-32cm/p/3725523,1.26/100g,Brot & Backwaren
Schär Meisterbäcker Brot Vitalbrot glutenfrei,4.95,,,https://www.coop.ch/de/lebensmittel/brot-backwaren/haltbare-brote/lang-haltbare-brote/schaer-meisterbaecker-brot-vitalbrot-glutenfrei/p/5732887,1.41/100g,Brot & Backwaren
Naturaplan Bio Bündner Nusstorte,8.75,,,https://www.coop.ch/de/lebensmittel/brot-backwaren/kuchen-suessgebaeck/kuchen-toertchen/naturaplan-bio-buendner-nusstorte/p/6102963,2.92/100g,Brot & Backwaren
Bauli Croissant Cream 6 Stück,3.1,,,https://www.coop.ch/de/lebensmittel/suesses-snacks/guetzli-suessgebaeck/suesse-broetchen-panettone/bauli-croissant-cream-6-stueck/p/6383814,1.03/100g,Brot & Backwaren
Prix Garantie Roggen Knäckebrot,1.1,,,https://www.coop.ch/de/lebensmittel/brot-backwaren/cracker-knaeckebrot/knaeckebrot-pancroc/prix-garantie-roggen-knaeckebrot/p/6617154,0.44/100g,Brot & Backwaren
DAR-VIDA Sandw.Fromage&Herbes 3Po 195G,4.95,,25% ab 2,https://www.coop.ch/de/lebensmittel/brot-backwaren/cracker-knaeckebrot/cracker/gewuerzt/dar-vida-sandwfromage-herbes-3po-195g/p/4859110,2.54/100g,Brot & Backwaren
Wasa Delicate Crisp Rosmarin & Meersalz,2.95,,,https://www.coop.ch/de/lebensmittel/brot-backwaren/cracker-knaeckebrot/knaeckebrot-pancroc/wasa-delicate-crisp-rosmarin-meersalz/p/5688323,1.55/100g,Brot & Backwaren
Roland Knäckebrot Hafer,3.95,,,https://www.coop.ch/de/lebensmittel/brot-backwaren/cracker-knaeckebrot/knaeckebrot-pancroc/roland-knaeckebrot-hafer/p/4750751,1.72/100g,Brot & Backwaren
Leisi Flammkuchenteig eckig,3.6,,,https://www.coop.ch/de/lebensmittel/brot-backwaren/teig-tortenboden/leisi-flammkuchenteig-eckig/p/7244019,1.38/100g,Brot & Backwaren
Wasa Knäckebrot Vollkorn,2.3,,,https://www.coop.ch/de/lebensmittel/brot-backwaren/cracker-knaeckebrot/knaeckebrot-pancroc/wasa-knaeckebrot-vollkorn/p/5689599,0.88/100g,Brot & Backwaren
Pasquier Milchbrötchen 10 Stück,3.8,,,https://www.coop.ch/de/lebensmittel/suesses-snacks/guetzli-suessgebaeck/suesse-broetchen-panettone/pasquier-milchbroetchen-10-stueck/p/3726467,1.09/100g,Brot & Backwaren
Reiswaffeln Vollmilch-Kokos,1.3,,,https://www.coop.ch/de/lebensmittel/brot-backwaren/cracker-knaeckebrot/reiswaffeln/reiswaffeln-vollmilch-kokos/p/6734420,1.30/100g,Brot & Backwaren
JaMaDu Jungle Cracker Apfel Banane,3.2,,25% ab 2,https://www.coop.ch/de/lebensmittel/brot-backwaren/cracker-knaeckebrot/cracker/suess/jamadu-jungle-cracker-apfel-banane/p/6338745,2.46/100g,Brot & Backwaren
Reiswaffeln Barbecue Flavour,2.7,,,https://www.coop.ch/de/lebensmittel/brot-backwaren/cracker-knaeckebrot/reiswaffeln/reiswaffeln-barbecue-flavour/p/4835222,3.38/100g,Brot & Backwaren
Betty Bossi Tiroler Cake,4.95,,,https://www.coop.ch/de/lebensmittel/brot-backwaren/kuchen-suessgebaeck/kuchen-toertchen/betty-bossi-tiroler-cake/p/6628848,1.24/100g,Brot & Backwaren
Old El Paso Fajita Kit,6.9,,,https://www.coop.ch/de/lebensmittel/brot-backwaren/haltbare-brote/fladenbrote-tortillas/old-el-paso-fajita-kit/p/3023436,1.38/100g,Brot & Backwaren
Country Cracker Käse,3.6,,25% ab 2,https://www.coop.ch/de/lebensmittel/brot-backwaren/cracker-knaeckebrot/cracker/gewuerzt/country-cracker-kaese/p/6564543,1.58/100g,Brot & Backwaren
Mais Tortillas,5.95,,,https://www.coop.ch/de/lebensmittel/brot-backwaren/haltbare-brote/fladenbrote-tortillas/mais-tortillas/p/6877241,2.38/100g,Brot & Backwaren
Choco Brownies 8 Stück,3.95,,,https://www.coop.ch/de/lebensmittel/brot-backwaren/kuchen-suessgebaeck/kuchen-toertchen/choco-brownies-8-stueck/p/4019115,1.65/100g,Brot & Backwaren
DAR-VIDA Sesam 4Po 184G,3.95,,25% ab 2,https://www.coop.ch/de/lebensmittel/brot-backwaren/cracker-knaeckebrot/cracker/gewuerzt/dar-vida-sesam-4po-184g/p/7117632,2.15/100g,Brot & Backwaren
Prix Garantie Kuchenteig eckig,1.3,,,https://www.coop.ch/de/lebensmittel/brot-backwaren/teig-tortenboden/kuchenteig/prix-garantie-kuchenteig-eckig/p/6668613,0.42/100g,Brot & Backwaren
Prix Garantie Madeleines Marmorizzate,2.8,,,https://www.coop.ch/de/lebensmittel/brot-backwaren/kuchen-suessgebaeck/kuchen-toertchen/prix-garantie-madeleines-marmorizzate/p/6528382,0.56/100g,Brot & Backwaren
Prix Garantie Madeleines 17 Stück,2.8,,,https://www.coop.ch/de/lebensmittel/brot-backwaren/kuchen-suessgebaeck/kuchen-toertchen/prix-garantie-madeleines-17-stueck/p/3958888,0.56/100g,Brot & Backwaren
Pastetli 6x30g,2.6,,,https://www.coop.ch/de/lebensmittel/brot-backwaren/teig-tortenboden/tortenboden-pastetli/pastetli-6x30g/p/6787088,1.44/100g,Brot & Backwaren
Betty Bossi Dinkel Pizzateig rechteckig,3.3,,,https://www.coop.ch/de/lebensmittel/brot-backwaren/teig-tortenboden/pizzateig-pastateig/betty-bossi-dinkel-pizzateig-rechteckig/p/7031407,0.60/100g,Brot & Backwaren
Naturaplan Bio Reiswaffeln Joghurt,1.7,,,https://www.coop.ch/de/lebensmittel/brot-backwaren/cracker-knaeckebrot/reiswaffeln/naturaplan-bio-reiswaffeln-joghurt/p/6832128,1.70/100g,Brot & Backwaren
Prix Garantie Fairtrade Soft Cake Orange,1.8,,,https://www.coop.ch/de/lebensmittel/brot-backwaren/kuchen-suessgebaeck/kuchen-toertchen/prix-garantie-fairtrade-soft-cake-orange/p/6482126,0.60/100g,Brot & Backwaren
Flora 100% pflanzlich,2.9,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/butter-margarine/butter/flora-100-pflanzlich/p/6547795,1.16/100g,Milchprodukte & Eier
Joghurt Erdbeer & Aprikose assortiert 4x180g,2.4,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/joghurt/joghurt-mit-geschmack/gartenfruechte/joghurt-erdbeer-aprikose-assortiert-4x180g/p/3845410,0.33/100g,Milchprodukte & Eier
Cathedral City Mature Cheddar,4.85,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/abgepackter-kaese/hartkaese-halbhartkaese/weitere-kaesesorten/cathedral-city-mature-cheddar/p/5858855,2.43/100g,Milchprodukte & Eier
Sapori d'Italia Tiramisu 2x90g,2.55,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/desserts-creme/spezielle-desserts/sapori-d-italia-tiramisu-2x90g/p/6539580,1.42/100g,Milchprodukte & Eier
Qualité & Prix Joghurt Nature 2x180g,1,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/joghurt/joghurt-nature/qualite-prix-joghurt-nature/p/6631801,0.28/100g,Milchprodukte & Eier
Karma Bio Sojadrink,1.95,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/milch/vegane-alternativen-zu-milchgetraenken/karma-bio-sojadrink/p/6832789,1.95/1l,Milchprodukte & Eier
Naturaplan Bio Fairtrade Joghurt Stracciatella 2x180g,1.9,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/joghurt/joghurt-mit-geschmack/schokolade-stracciatella/naturaplan-bio-fairtrade-joghurt-stracciatella/p/6693199,0.53/100g,Milchprodukte & Eier
LC1 Joghurt Nature ohne Zuckerzusatz 2x150g,2,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/joghurt/joghurt-nature/lc1-joghurt-nature-ohne-zuckerzusatz/p/6076672,0.67/100g,Milchprodukte & Eier
Prix Garantie Fairtrade Coconut Cream,1.85,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/milch/kokosmilch/prix-garantie-fairtrade-coconut-cream/p/7086283,0.46/100ml,Milchprodukte & Eier
Naturaplan Bio Fairtrade Joghurt Vanille,2.25,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/joghurt/joghurt-mit-geschmack/vanille-caramel-honig/naturaplan-bio-fairtrade-joghurt-vanille/p/6670251,0.45/100g,Milchprodukte & Eier
Naturaplan Bio Butter gesalzen,2.8,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/butter-margarine/gewuerzte-butter/naturaplan-bio-butter-gesalzen/p/6100850,2.80/100g,Milchprodukte & Eier
Grana Padano ca. 270g,6.2,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/abgepackter-kaese/hartkaese-halbhartkaese/sbrinz-parmesan-gruyere/grana-padano-ca/p/3080316,2.30/100g,Milchprodukte & Eier
Rama Sooo BUTTRIG!,4.5,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/butter-margarine/butter/rama-sooo-buttrig/p/7047052,1.13/100g,Milchprodukte & Eier
Galbani Mozzarella di Bufala Campana D.O.P.,4.35,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/abgepackter-kaese/frischkaese-mozzarella/mozzarella-ricotta/galbani-mozzarella-di-bufala-campana-dop/p/3081653,3.48/100g,Milchprodukte & Eier
Naturaplan Bio Tilsiter  Rahm,3.5,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/abgepackter-kaese/hartkaese-halbhartkaese/tilsiter-appenzeller/naturaplan-bio-tilsiter-rahm/p/7130765,1.94/100g,Milchprodukte & Eier
Prix Garantie Halbhart-Käsescheiben ca. 330g,3.3,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/abgepackter-kaese/hartkaese-halbhartkaese/kaesescheiben/prix-garantie-halbhart-kaesescheiben-ca/p/3575017,1.00/100g,Milchprodukte & Eier
Jean-Louis Tomme à la Crème,2,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/abgepackter-kaese/weichkaese/weissschimmelkaese/jean-louis-tomme-a-la-creme/p/3081230,2.00/100g,Milchprodukte & Eier
Mozzarella -60% Fett,1.95,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/abgepackter-kaese/frischkaese-mozzarella/mozzarella-ricotta/mozzarella-60-fett/p/5772470,1.56/100g,Milchprodukte & Eier
Rama Cremefine zum Kochen 15% Fett,1.8,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/rahm/vollrahm-halbrahm/rama-cremefine-zum-kochen-15-fett/p/3428669,0.72/100ml,Milchprodukte & Eier
Toni's Mozzarella Sticks 4x30g,2.6,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/abgepackter-kaese/frischkaese-mozzarella/mozzarella-ricotta/toni-s-mozzarella-sticks-4x30g/p/6316800,2.17/100g,Milchprodukte & Eier
alpro Sojadrink ohne Zucker,2.95,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/milch/vegane-alternativen-zu-milchgetraenken/alpro-sojadrink-ohne-zucker/p/6706773,2.95/1l,Milchprodukte & Eier
"Yaos Joghurt Nature nach Griechischer Art, ungesüsst 2x150g",2.6,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/joghurt/joghurt-nature/yaos-joghurt-nature-nach-griechischer-art-ungesuesst/p/6541373,0.87/100g,Milchprodukte & Eier
Naturaplan Bio Rahmquark Nature,1.8,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/quark/quark-nature/naturaplan-bio-rahmquark-nature/p/4137331,1.20/100g,Milchprodukte & Eier
Naturaplan Bio Mozzarella di bufala DOP,3.8,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/abgepackter-kaese/frischkaese-mozzarella/mozzarella-ricotta/naturaplan-bio-mozzarella-di-bufala-dop/p/7063150,3.04/100g,Milchprodukte & Eier
Leerdammer® Lightlife 8 Scheiben,4.4,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/abgepackter-kaese/hartkaese-halbhartkaese/kaesescheiben/leerdammer%C2%AE-lightlife-8-scheiben/p/3447014,2.20/100g,Milchprodukte & Eier
Naturaplan Bio Emmentaler mild ca. 167g,3.9,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/abgepackter-kaese/hartkaese-halbhartkaese/emmentaler-kaltbach/naturaplan-bio-emmentaler-mild-ca/p/3080729,2.34/100g,Milchprodukte & Eier
Halbrahm pasteurisiert IP-Suisse,2.65,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/rahm/vollrahm-halbrahm/halbrahm-pasteurisiert-ip-suisse/p/6595471,1.06/100ml,Milchprodukte & Eier
Emmi Knusper Mix Classic,1.15,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/joghurt/spezialjoghurt-mueesli/emmi-knusper-mix-classic/p/3845439,0.77/100g,Milchprodukte & Eier
Naturaplan Bio Butter Portion 4x15g,2.15,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/butter-margarine/butter/naturaplan-bio-butter-portion-4x15g/p/3385184,3.58/100g,Milchprodukte & Eier
Gran d'Oro Reibkäse,2.75,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/abgepackter-kaese/reibkaese/gran-d-oro-reibkaese/p/4181379,2.12/100g,Milchprodukte & Eier
Aprikosen-Törtli,1.4,,,https://www.coop.ch/de/lebensmittel/brot-backwaren/kuchen-suessgebaeck/kuchen-toertchen/aprikosen-toertli/p/6099147,1.87/100g,Brot & Backwaren
Pasquier Pancakes 10 Stück,4.1,,,https://www.coop.ch/de/lebensmittel/suesses-snacks/guetzli-suessgebaeck/suesse-broetchen-panettone/pasquier-pancakes-10-stueck/p/3726465,1.17/100g,Brot & Backwaren
Old El Paso Taco-Schalen 12 Stück,3.9,,,https://www.coop.ch/de/lebensmittel/brot-backwaren/haltbare-brote/fladenbrote-tortillas/old-el-paso-taco-schalen-12-stueck/p/3023036,2.50/100g,Brot & Backwaren
Buitoni Pizzateig Glutenfrei & Ohne Lactose Rund Ausgewallt Ø25cm,5.3,,,https://www.coop.ch/de/lebensmittel/brot-backwaren/teig-tortenboden/pizzateig-pastateig/buitoni-pizzateig-glutenfrei-ohne-lactose-rund-ausgewallt-25cm/p/5722124,2.04/100g,Brot & Backwaren
Country Cracker Nature Stange,3.3,,25% ab 2,https://www.coop.ch/de/lebensmittel/brot-backwaren/cracker-knaeckebrot/cracker/nature/country-cracker-nature-stange/p/6338742,1.16/100g,Brot & Backwaren
Wasa Knäckebrot Sesame & Sea Salt glutenfrei,4.5,,,https://www.coop.ch/de/lebensmittel/brot-backwaren/cracker-knaeckebrot/knaeckebrot-pancroc/wasa-knaeckebrot-sesame-sea-salt-glutenfrei/p/6382856,1.88/100g,Brot & Backwaren
Betty Bossi Panino rustico,3.4,,,https://www.coop.ch/de/lebensmittel/brot-backwaren/haltbare-brote/frischback-brot/betty-bossi-panino-rustico/p/7194796,1.13/100g,Brot & Backwaren
Indian Delight Mini Naans bread nature,4.8,,,https://www.coop.ch/de/lebensmittel/brot-backwaren/haltbare-brote/fladenbrote-tortillas/indian-delight-mini-naans-bread-nature/p/6345662,1.85/100g,Brot & Backwaren
Betty Bossi Kuchenteig in der Backschale,2.75,,,https://www.coop.ch/de/lebensmittel/brot-backwaren/teig-tortenboden/betty-bossi-kuchenteig-in-der-backschale/p/3378613,1.96/100g,Brot & Backwaren
Pasquier Milchbrötchen Schoko 8 Stück,3.5,,,https://www.coop.ch/de/lebensmittel/suesses-snacks/guetzli-suessgebaeck/suesse-broetchen-panettone/pasquier-milchbroetchen-schoko-8-stueck/p/6104289,1.25/100g,Brot & Backwaren
Prix Garantie Frischback Mehr-korn Baguettes,2,,,https://www.coop.ch/de/lebensmittel/brot-backwaren/haltbare-brote/frischback-brot/prix-garantie-frischback-mehr-korn-baguettes/p/6826714,0.56/100g,Brot & Backwaren
St Michel Madeleines,3.3,,,https://www.coop.ch/de/lebensmittel/brot-backwaren/kuchen-suessgebaeck/kuchen-toertchen/st-michel-madeleines/p/3938007,1.65/100g,Brot & Backwaren
Prix Garantie Ruchbrot,2.3,,,https://www.coop.ch/de/lebensmittel/brot-backwaren/baeckerei/prix-garantie-ruchbrot/p/6709365,0.23/100g,Brot & Backwaren
Mulino Bianco 5-Kornbrot mit Soja,2.75,,,https://www.coop.ch/de/lebensmittel/brot-backwaren/haltbare-brote/toastbrote-buns/mulino-bianco-5-kornbrot-mit-soja/p/3734986,0.69/100g,Brot & Backwaren
Mini Panettone,1.95,,,https://www.coop.ch/de/lebensmittel/suesses-snacks/guetzli-suessgebaeck/suesse-broetchen-panettone/mini-panettone/p/3042398,2.17/100g,Brot & Backwaren
DAR-VIDA Chia&Quinoa 4Po 184G,3.95,,25% ab 2,https://www.coop.ch/de/lebensmittel/brot-backwaren/cracker-knaeckebrot/cracker/gewuerzt/dar-vida-chia-quinoa-4po-184g/p/5719276,2.15/100g,Brot & Backwaren
Roland Knäckebrot Délicatesse Roggen,2.65,,,https://www.coop.ch/de/lebensmittel/brot-backwaren/cracker-knaeckebrot/knaeckebrot-pancroc/roland-knaeckebrot-delicatesse-roggen/p/3041836,1.33/100g,Brot & Backwaren
Fine Food Knäckebrot mit Kürbiskernen & Käse,3.95,,,https://www.coop.ch/de/lebensmittel/brot-backwaren/cracker-knaeckebrot/knaeckebrot-pancroc/fine-food-knaeckebrot-mit-kuerbiskernen-kaese/p/3690878,1.98/100g,Brot & Backwaren
Naturaplan Bio Ballast Knäckebrot,2.6,,,https://www.coop.ch/de/lebensmittel/brot-backwaren/cracker-knaeckebrot/knaeckebrot-pancroc/naturaplan-bio-ballast-knaeckebrot/p/3041596,1.30/100g,Brot & Backwaren
Roland Zwieback glutenfrei,4.2,,,https://www.coop.ch/de/lebensmittel/brot-backwaren/cracker-knaeckebrot/zwieback/roland-zwieback-glutenfrei/p/4952835,2.55/100g,Brot & Backwaren
Old el Paso Wraps Whole Wheats,3.95,,,https://www.coop.ch/de/lebensmittel/brot-backwaren/haltbare-brote/fladenbrote-tortillas/old-el-paso-wraps-whole-wheats/p/6962219,1.70/100g,Brot & Backwaren
Roland Petite Pause Milch,5.95,,25% ab 2,https://www.coop.ch/de/lebensmittel/suesses-snacks/guetzli-suessgebaeck/guetzli-ohne-schokolade/weitere-guetzli/roland-petite-pause-milch/p/4960272,2.13/100g,Brot & Backwaren
Bonne Maman Madeleine au Citron 7 Stück,3.95,,,https://www.coop.ch/de/lebensmittel/brot-backwaren/kuchen-suessgebaeck/kuchen-toertchen/bonne-maman-madeleine-au-citron-7-stueck/p/6141017,2.26/100g,Brot & Backwaren
Leisi Blätterteig glutenfrei rund ausgewallt Ø32cm,5.3,,,https://www.coop.ch/de/lebensmittel/brot-backwaren/teig-tortenboden/blaetterteig/leisi-blaetterteig-glutenfrei-rund-ausgewallt-32cm/p/5804223,1.89/100g,Brot & Backwaren
DUNKIN' DONUTS Rings Mix 4 Stück,9.2,,,https://www.coop.ch/de/lebensmittel/brot-backwaren/baeckerei/dunkin-donuts-rings-mix-4-stueck/p/6797336,3.19/100g,Brot & Backwaren
Kirsprolls Vollkorn-Schwedenbrötchen,2.95,,,https://www.coop.ch/de/lebensmittel/brot-backwaren/cracker-knaeckebrot/knaeckebrot-pancroc/kirsprolls-vollkorn-schwedenbroetchen/p/3410121,1.31/100g,Brot & Backwaren
Prix Garantie Roggen vollkornbrot,1.8,,,https://www.coop.ch/de/lebensmittel/brot-backwaren/haltbare-brote/lang-haltbare-brote/prix-garantie-roggen-vollkornbrot/p/7209464,0.36/100g,Brot & Backwaren
Old el Paso Flour Tortillas Famiily 12 Tortillas,5.95,,,https://www.coop.ch/de/lebensmittel/brot-backwaren/haltbare-brote/fladenbrote-tortillas/old-el-paso-flour-tortillas-famiily-12-tortillas/p/7131727,1.22/100g,Brot & Backwaren
Mulino Bianco Weizen-Brot,2.65,,,https://www.coop.ch/de/lebensmittel/brot-backwaren/haltbare-brote/toastbrote-buns/mulino-bianco-weizen-brot/p/3658651,0.66/100g,Brot & Backwaren
Schär Frischback Ciabatta glutenfrei,3.95,,,https://www.coop.ch/de/lebensmittel/brot-backwaren/haltbare-brote/frischback-brot/schaer-frischback-ciabatta-glutenfrei/p/3804246,1.98/100g,Brot & Backwaren
Abruzzo DOC Montepulciano Prope Velenosi Vini,13.95,,,https://www.coop.ch/de/weine/alle-weine/rotweine/abruzzo-doc-montepulciano-prope-velenosi-vini/p/1017999002,1.86/10cl,Spezialitäten
Aglianico Beneventano IGT Vinosia,12.5,,,https://www.coop.ch/de/weine/alle-weine/rotweine/aglianico-beneventano-igt-vinosia/p/1018561003,1.67/10cl,Spezialitäten
Aglianico del Taburno DOCG La Fortezza,18.5,,,https://www.coop.ch/de/weine/alle-weine/rotweine/aglianico-del-taburno-docg-la-fortezza/p/1018650002,2.47/10cl,Spezialitäten
Aglianico del Taburno DOC Riserva La Fortezza,27.5,,,https://www.coop.ch/de/weine/alle-weine/rotweine/aglianico-del-taburno-doc-riserva-la-fortezza/p/1018652001,3.67/10cl,Spezialitäten
Akkurat Vin de Pays Suisse Staatskellerei Zürich,16.5,,,https://www.coop.ch/de/weine/alle-weine/rotweine/akkurat-vin-de-pays-suisse-staatskellerei-zuerich/p/1012575009,2.20/10cl,Spezialitäten
Alava Tempranillo Bodegas y Viñedos Artadi San Lazaro,93,,,https://www.coop.ch/de/weine/alle-weine/rotweine/alava-tempranillo-bodegas-y-viedos-artadi-san-lazaro/p/1019606001,12.40/10cl,Spezialitäten
Alava Tempranillo Bodegas y Viñedos Artadi San Lazaro,93,,,https://www.coop.ch/de/weine/alle-weine/rotweine/alava-tempranillo-bodegas-y-viedos-artadi-san-lazaro/p/1019606002,12.40/10cl,Spezialitäten
Alentejano IG Herdade Paco Conde Tinto,10.5,,,https://www.coop.ch/de/weine/alle-weine/rotweine/alentejano-ig-herdade-paco-conde-tinto/p/1018999003,1.40/10cl,Spezialitäten
