Team,Category,Date,vs,Opp,Game Result,Team Pts,Opp Pts,Spread,eFG #,eFG %,Rim #,Rim %,Short Mid #,Short Mid %,Long Mid #,Long Mid %,All Mid #,All Mid %,Corner Three #,Corner Three %,Non Corner #,Non Corner %,All Three #,All Three %,Pts/Poss %,Pts/Poss #,ALL TRANSITION Pts+/Poss %,ALL TRANSITION Pts+/Poss #,ALL TRANSITION Freq #,ALL TRANSITION Freq %,ALL TRANSITION Pts/Poss %,ALL TRANSITION Pts/Poss #,OFF STEALS Pts+/Poss %,OFF STEALS Pts+/Poss #,OFF STEALS Freq #,OFF STEALS Freq %,OFF STEALS Pts/Poss %,OFF STEALS Pts/Poss #,OFF LIVE REBOUNDS Pts+/Poss %,OFF LIVE REBOUNDS Pts+/Poss #,OFF LIVE REBOUNDS Freq #,OFF LIVE REBOUNDS Freq %,OFF LIVE REBOUNDS Pts/Poss %,OFF LIVE REBOUNDS Pts/Poss #
NYK,Offense: Shooting Frequency,02/03/24,vs.,LAL,L,105,113,-2.0,9,46.0%,42,31.4%,76,26.7%,44,7.6%,69,34.3%,63,10.5%,32,23.8%,40,34.3%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Frequency,02/01/24,vs.,IND,W,109,105,-2.0,5,44.1%,90,43.2%,40,19.8%,9,3.6%,17,23.4%,48,9.0%,35,24.3%,34,33.3%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Frequency,01/30/24,vs.,UTA,W,118,103,-3.0,43,53.7%,69,37.0%,78,27.0%,2,2.0%,43,29.0%,38,8.0%,47,26.0%,39,34.0%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Frequency,01/29/24,@,CHA,W,113,92,-9.0,73,59.0%,43,31.8%,56,22.4%,8,3.5%,27,25.9%,40,8.2%,90,34.1%,81,42.4%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Frequency,01/27/24,vs.,MIA,W,125,109,-5.0,85,62.2%,91,43.8%,39,19.8%,2,2.1%,12,21.9%,41,8.3%,47,26.0%,41,34.4%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Frequency,01/25/24,vs.,DEN,W,122,84,+2.5,83,61.6%,35,30.1%,67,24.7%,4,2.7%,35,27.4%,53,9.6%,86,32.9%,82,42.5%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Frequency,01/23/24,@,BKN,W,108,103,-3.5,39,52.9%,49,33.0%,91,31.9%,14,4.4%,77,36.3%,7,4.4%,49,26.4%,22,30.8%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Frequency,01/20/24,vs.,TOR,W,126,100,-7.5,82,61.3%,85,41.3%,15,15.2%,2,2.2%,4,17.4%,33,7.6%,88,33.7%,76,41.3%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Frequency,01/18/24,vs.,WAS,W,113,109,-12.0,39,52.9%,30,29.0%,36,19.4%,54,8.6%,38,28.0%,92,15.1%,60,28.0%,84,43.0%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Frequency,01/17/24,vs.,HOU,W,109,94,-7.5,35,52.3%,68,36.8%,34,18.9%,12,4.2%,16,23.2%,86,13.7%,49,26.3%,70,40.0%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Frequency,01/15/24,vs.,ORL,L,94,98,-5.5,13,47.6%,50,33.3%,22,16.7%,22,5.6%,12,22.2%,56,10.0%,90,34.4%,89,44.4%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Frequency,01/13/24,@,MEM,W,106,94,-11.0,57,56.0%,86,41.8%,16,15.4%,1,1.1%,2,16.5%,68,11.0%,76,30.8%,78,41.8%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Frequency,01/11/24,@,DAL,L,124,128,-5.0,65,57.3%,36,30.3%,49,21.2%,27,6.1%,34,27.3%,97,17.2%,41,25.3%,82,42.4%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Frequency,01/09/24,vs.,POR,W,112,84,-13.0,48,54.5%,41,31.3%,6,12.0%,52,8.4%,8,20.5%,100,20.5%,59,27.7%,96,48.2%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Frequency,01/06/24,@,WAS,W,121,105,-9.5,70,58.3%,32,29.3%,59,22.8%,55,8.7%,56,31.5%,22,6.5%,85,32.6%,66,39.1%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Frequency,01/05/24,@,PHI,W,128,92,+6.0,72,58.6%,44,31.9%,39,19.8%,32,6.6%,30,26.4%,89,14.3%,57,27.5%,78,41.8%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Frequency,01/03/24,vs.,CHI,W,116,100,-8.5,80,60.8%,60,35.2%,21,16.5%,44,7.7%,20,24.2%,93,15.4%,42,25.3%,73,40.7%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Frequency,01/01/24,vs.,MIN,W,112,106,+1.0,24,50.6%,54,34.0%,32,18.6%,83,12.4%,53,30.9%,79,12.4%,25,22.7%,43,35.1%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Frequency,12/30/23,@,IND,L,126,140,+4.0,57,55.9%,48,32.7%,59,22.8%,57,8.9%,57,31.7%,56,9.9%,46,25.7%,47,35.6%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Frequency,12/29/23,@,ORL,L,108,117,-1.5,13,47.7%,22,26.8%,95,35.1%,39,7.2%,92,42.3%,50,9.3%,20,21.6%,23,30.9%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Frequency,12/27/23,@,OKC,L,120,129,+3.5,74,59.3%,35,30.1%,90,31.2%,6,3.2%,70,34.4%,66,10.8%,37,24.7%,46,35.5%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Frequency,12/25/23,vs.,MIL,W,129,122,+3.0,72,58.7%,80,39.8%,71,25.5%,49,8.2%,66,33.7%,11,5.1%,19,21.4%,7,26.5%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Frequency,12/23/23,vs.,MIL,L,111,130,+2.5,20,49.5%,59,35.0%,47,21.0%,92,15.0%,75,36.0%,26,7.0%,22,22.0%,14,29.0%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Frequency,12/20/23,@,BKN,W,121,102,-1.5,51,55.1%,65,36.1%,68,24.7%,50,8.2%,64,33.0%,61,10.3%,15,20.6%,23,30.9%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Frequency,12/18/23,@,LAL,W,114,109,+4.5,41,53.4%,11,23.2%,98,41.1%,12,4.2%,95,45.3%,63,10.5%,16,21.1%,26,31.6%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Frequency,12/16/23,@,LAC,L,122,144,+6.5,47,54.4%,55,34.1%,70,25.3%,32,6.6%,58,31.9%,7,4.4%,70,29.7%,40,34.1%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Frequency,12/15/23,@,PHX,W,139,122,+5.0,98,69.0%,23,27.3%,96,36.4%,15,4.5%,89,40.9%,25,6.8%,38,25.0%,27,31.8%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Frequency,12/13/23,@,UTA,L,113,117,-6.0,16,48.4%,7,20.8%,95,34.7%,26,5.9%,89,40.6%,75,11.9%,52,26.7%,64,38.6%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Frequency,12/11/23,vs.,TOR,W,136,130,-4.0,98,70.3%,91,43.5%,11,14.1%,73,10.9%,22,25.0%,14,5.4%,48,26.1%,26,31.5%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Frequency,12/08/23,@,BOS,L,123,133,+7.5,71,58.5%,21,26.5%,80,27.6%,38,7.1%,71,34.7%,69,11.2%,58,27.6%,64,38.8%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Frequency,12/05/23,@,MIL,L,122,146,+4.5,46,54.2%,56,34.4%,91,32.3%,85,12.9%,95,45.2%,3,3.2%,4,17.2%,1,20.4%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Frequency,12/01/23,@,TOR,W,119,106,+1.5,73,58.9%,32,29.5%,70,25.3%,41,7.4%,62,32.6%,72,11.6%,49,26.3%,60,37.9%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Frequency,11/30/23,vs.,DET,W,118,112,-14.5,55,55.7%,62,35.7%,16,15.3%,38,7.1%,13,22.4%,78,12.2%,70,29.6%,79,41.8%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Frequency,11/28/23,vs.,CHA,W,115,91,-11.5,49,54.7%,76,38.7%,20,16.1%,21,5.4%,11,21.5%,44,8.6%,79,31.2%,69,39.8%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Frequency,11/26/23,vs.,PHX,L,113,116,-6.5,35,52.3%,48,32.7%,80,27.6%,76,11.2%,84,38.8%,5,4.1%,36,24.5%,12,28.6%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Frequency,11/24/23,vs.,MIA,W,100,98,-5.5,46,54.3%,49,32.9%,62,23.5%,50,8.2%,58,31.8%,73,11.8%,30,23.5%,45,35.3%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Frequency,11/20/23,@,MIN,L,100,117,+2.5,1,40.3%,9,22.0%,89,31.0%,74,11.0%,91,42.0%,68,11.0%,38,25.0%,49,36.0%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Frequency,11/18/23,@,CHA,W,122,108,-6.5,75,59.3%,39,30.9%,49,21.3%,53,8.5%,47,29.8%,87,13.8%,44,25.5%,67,39.4%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Frequency,11/17/23,@,WAS,W,120,99,-7.0,59,56.3%,6,20.2%,84,28.7%,85,12.8%,90,41.5%,64,10.6%,58,27.7%,62,38.3%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Frequency,11/15/23,@,ATL,W,116,114,+1.5,63,57.0%,79,39.4%,42,20.2%,20,5.3%,25,25.5%,97,17.0%,7,18.1%,44,35.1%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Frequency,11/13/23,@,BOS,L,98,114,+9.5,28,51.3%,1,13.8%,53,21.8%,100,24.1%,96,46.0%,61,10.3%,71,29.9%,72,40.2%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Frequency,11/12/23,vs.,CHA,W,129,107,-10.5,94,66.2%,67,36.6%,72,25.6%,3,2.4%,39,28.0%,68,11.0%,35,24.4%,46,35.4%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Frequency,11/08/23,vs.,SAS,W,126,105,-9.0,61,56.6%,59,34.9%,40,19.8%,32,6.6%,30,26.4%,92,15.1%,30,23.6%,64,38.7%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Frequency,11/06/23,vs.,LAC,W,111,97,-1.0,41,53.4%,94,45.3%,1,8.4%,89,13.7%,12,22.1%,94,15.8%,3,16.8%,31,32.6%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Frequency,11/03/23,@,MIL,L,105,110,+5.5,7,44.8%,12,23.6%,58,22.6%,95,16.0%,84,38.7%,15,5.7%,83,32.1%,59,37.7%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Frequency,11/01/23,vs.,CLE,L,89,95,-5.5,0,37.5%,37,30.4%,86,29.4%,56,8.8%,83,38.2%,81,12.7%,8,18.6%,25,31.4%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Frequency,10/31/23,@,CLE,W,109,91,-4.5,48,54.5%,5,18.4%,99,41.4%,48,8.0%,98,49.4%,26,6.9%,43,25.3%,29,32.2%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Frequency,10/28/23,@,NOP,L,87,96,+3.0,1,40.6%,3,17.3%,97,37.8%,38,7.1%,95,44.9%,69,11.2%,50,26.5%,59,37.8%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Frequency,10/27/23,@,ATL,W,126,120,-1.5,71,58.4%,52,33.7%,21,16.3%,19,5.1%,11,21.4%,95,16.3%,64,28.6%,90,44.9%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Frequency,10/25/23,vs.,BOS,L,104,108,+4.0,10,46.4%,71,37.5%,12,14.4%,44,7.7%,12,22.1%,54,9.6%,76,30.8%,72,40.4%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,03/18/24,@,GSW,W,119,112,+7.0,57,56.0%,48,66.7%,74,51.4%,60,50.0%,77,51.3%,67,46.2%,36,33.3%,52,37.8%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,03/16/24,@,SAC,W,98,91,+3.0,17,48.8%,14,55.6%,78,53.6%,60,50.0%,82,52.8%,16,22.2%,26,30.0%,14,28.2%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,03/14/24,@,POR,W,105,93,-12.0,15,48.2%,98,89.5%,53,44.0%,29,33.3%,42,40.5%,5,12.5%,9,23.8%,2,20.7%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,03/12/24,vs.,PHI,W,106,79,-6.0,83,61.6%,82,77.3%,67,50.0%,60,50.0%,72,50.0%,43,36.4%,54,37.5%,49,37.1%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,03/10/24,vs.,PHI,L,73,79,-7.0,1,38.1%,10,52.9%,19,33.3%,43,40.0%,21,34.8%,9,16.7%,11,25.0%,4,22.5%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,03/08/24,vs.,ORL,W,98,74,-3.0,67,57.7%,8,51.9%,38,40.0%,29,33.3%,35,38.9%,96,72.7%,49,36.4%,91,48.5%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,03/05/24,vs.,ATL,L,100,116,-1.0,10,46.5%,18,56.7%,19,33.3%,0,0.0%,9,29.4%,43,35.7%,26,29.7%,25,31.4%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,03/03/24,@,CLE,W,107,98,+4.0,69,58.1%,61,70.0%,54,44.4%,55,44.4%,55,44.4%,50,40.0%,71,41.7%,67,41.0%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,02/29/24,vs.,GSW,L,99,110,+3.5,4,43.2%,7,51.4%,16,30.8%,8,12.5%,3,23.8%,43,36.4%,20,28.6%,22,30.8%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,02/27/24,vs.,NOP,L,92,115,+6.5,9,46.2%,16,56.2%,6,25.0%,50,42.9%,14,31.6%,50,40.0%,20,28.6%,30,32.6%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,02/26/24,vs.,DET,W,113,111,-11.0,38,52.7%,18,57.1%,36,38.9%,50,42.9%,38,40.0%,30,30.0%,70,41.4%,55,38.5%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,02/24/24,vs.,BOS,L,102,116,+6.0,37,52.5%,44,65.0%,61,46.7%,24,28.6%,43,40.9%,0,0.0%,63,39.4%,41,35.1%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,02/22/24,@,PHI,W,110,96,+1.5,66,57.6%,29,60.9%,67,50.0%,11,16.7%,43,40.9%,80,54.5%,62,39.1%,80,44.1%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,02/14/24,@,ORL,L,100,118,+3.5,16,48.7%,24,59.1%,36,38.9%,13,18.2%,13,31.0%,7,14.3%,86,47.6%,59,39.3%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,02/12/24,@,HOU,L,103,105,+1.0,34,52.2%,65,71.4%,42,40.6%,88,66.7%,50,42.9%,12,20.0%,58,38.5%,30,33.3%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,02/10/24,vs.,IND,L,111,125,+3.0,42,53.6%,63,70.8%,67,50.0%,18,25.0%,64,46.4%,80,54.5%,4,19.0%,24,31.2%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,02/08/24,vs.,DAL,L,108,122,+5.5,30,51.6%,3,47.1%,77,52.9%,60,50.0%,80,52.2%,24,27.3%,71,41.7%,49,37.1%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,02/06/24,vs.,MEM,W,123,113,-13.5,87,62.9%,75,74.3%,77,52.9%,24,28.6%,61,45.8%,65,45.5%,64,40.0%,73,42.3%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,02/03/24,vs.,LAL,L,105,113,-2.0,9,46.0%,11,53.3%,42,40.7%,60,50.0%,50,42.9%,24,27.3%,23,29.2%,15,28.6%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,02/01/24,vs.,IND,W,109,105,-2.0,5,44.1%,9,52.4%,63,47.4%,60,50.0%,67,47.8%,12,20.0%,7,22.2%,3,21.6%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,01/30/24,vs.,UTA,W,118,103,-3.0,43,53.7%,35,62.5%,42,40.7%,0,0.0%,37,39.3%,18,25.0%,73,42.3%,54,38.2%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,01/29/24,@,CHA,W,113,92,-9.0,73,59.0%,75,75.0%,94,63.2%,29,33.3%,93,59.1%,57,42.9%,30,31.0%,30,33.3%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,01/27/24,vs.,MIA,W,125,109,-5.0,85,62.2%,10,52.9%,62,47.1%,98,100.0%,81,52.6%,69,50.0%,94,52.0%,95,51.5%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,01/25/24,vs.,DEN,W,122,84,+2.5,83,61.6%,56,68.4%,89,58.8%,0,0.0%,81,52.6%,84,57.1%,54,37.5%,72,41.9%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,01/23/24,@,BKN,W,108,103,-3.5,39,52.9%,31,61.5%,66,48.1%,18,25.0%,59,45.2%,69,50.0%,36,33.3%,43,35.7%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,01/20/24,vs.,TOR,W,126,100,-7.5,82,61.3%,67,71.9%,97,69.2%,0,0.0%,94,60.0%,7,14.3%,64,40.0%,41,35.1%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,01/18/24,vs.,WAS,W,113,109,-12.0,39,52.9%,26,60.0%,90,60.0%,18,25.0%,67,47.8%,67,46.2%,20,28.0%,36,34.2%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,01/17/24,vs.,HOU,W,109,94,-7.5,35,52.3%,8,51.6%,90,60.0%,18,25.0%,81,52.6%,67,46.2%,23,29.2%,41,35.1%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,01/15/24,vs.,ORL,L,94,98,-5.5,13,47.6%,5,50.0%,67,50.0%,13,20.0%,48,42.1%,92,66.7%,8,22.6%,30,32.5%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,01/13/24,@,MEM,W,106,94,-11.0,57,56.0%,64,71.0%,35,38.5%,0,0.0%,24,35.7%,30,30.0%,47,35.7%,36,34.2%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,01/11/24,@,DAL,L,124,128,-5.0,65,57.3%,98,90.9%,47,42.1%,29,33.3%,38,40.0%,56,41.2%,20,28.0%,30,33.3%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,01/09/24,vs.,POR,W,112,84,-13.0,48,54.5%,48,66.7%,4,22.2%,24,28.6%,4,25.0%,92,64.7%,6,21.7%,62,40.0%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,01/06/24,@,WAS,W,121,105,-9.5,70,58.3%,82,77.3%,47,42.1%,40,37.5%,42,40.7%,92,66.7%,41,34.5%,62,40.0%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,01/05/24,@,PHI,W,128,92,+6.0,72,58.6%,55,68.2%,17,31.2%,29,33.3%,15,31.8%,69,50.0%,78,44.0%,85,45.9%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,01/03/24,vs.,CHI,W,116,100,-8.5,80,60.8%,58,69.0%,78,53.3%,50,42.9%,72,50.0%,43,35.7%,76,43.5%,65,40.5%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,01/01/24,vs.,MIN,W,112,106,+1.0,24,50.6%,58,69.2%,25,35.3%,18,25.0%,13,31.0%,86,58.3%,8,22.7%,42,35.3%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,12/30/23,@,IND,L,126,140,+4.0,57,55.9%,14,55.2%,63,47.4%,29,33.3%,50,42.9%,87,60.0%,58,38.5%,81,44.4%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,12/29/23,@,ORL,L,108,117,-1.5,13,47.7%,83,77.8%,67,50.0%,29,33.3%,66,47.4%,62,44.4%,0,9.5%,2,20.0%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,12/27/23,@,OKC,L,120,129,+3.5,74,59.3%,14,55.0%,84,56.0%,88,66.7%,89,57.1%,50,40.0%,76,43.5%,74,42.4%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,12/25/23,vs.,MIL,W,129,122,+3.0,72,58.7%,53,67.6%,80,54.5%,93,71.4%,93,58.6%,0,0.0%,57,38.1%,22,30.8%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,12/23/23,vs.,MIL,L,111,130,+2.5,20,49.5%,38,63.3%,4,21.1%,87,64.3%,38,39.4%,7,14.3%,49,36.4%,24,31.0%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,12/20/23,@,BKN,W,121,102,-1.5,51,55.1%,11,53.3%,76,52.4%,24,28.6%,64,46.4%,87,60.0%,45,35.0%,77,43.3%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,12/18/23,@,LAL,W,114,109,+4.5,41,53.4%,93,83.3%,54,44.4%,18,25.0%,50,42.5%,69,50.0%,11,25.0%,30,33.3%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,12/16/23,@,LAC,L,122,144,+6.5,47,54.4%,71,73.1%,47,42.1%,0,0.0%,17,33.3%,18,25.0%,58,38.5%,47,36.7%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,12/15/23,@,PHX,W,139,122,+5.0,98,69.0%,95,85.0%,75,51.7%,0,0.0%,65,46.9%,87,60.0%,96,54.5%,98,55.6%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,12/13/23,@,UTA,L,113,117,-6.0,16,48.4%,75,75.0%,80,54.5%,29,33.3%,77,51.3%,34,33.3%,4,18.5%,5,23.1%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,12/11/23,vs.,TOR,W,136,130,-4.0,98,70.3%,39,63.9%,99,72.7%,43,40.0%,89,57.1%,50,40.0%,99,62.5%,99,58.6%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,12/08/23,@,BOS,L,123,133,+7.5,71,58.5%,55,68.2%,43,40.9%,93,71.4%,70,48.3%,69,50.0%,53,37.0%,65,40.5%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,12/05/23,@,MIL,L,122,146,+4.5,46,54.2%,71,73.1%,59,46.2%,57,45.5%,62,45.9%,0,0.0%,54,37.5%,25,31.6%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,12/01/23,@,TOR,W,119,106,+1.5,73,58.9%,16,56.0%,80,54.5%,50,42.9%,79,51.7%,80,54.5%,64,40.0%,81,44.4%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,11/30/23,vs.,DET,W,118,112,-14.5,55,55.7%,46,65.4%,27,35.7%,50,42.9%,33,38.1%,18,25.0%,81,44.8%,58,39.0%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,11/28/23,vs.,CHA,W,115,91,-11.5,49,54.7%,35,62.5%,19,33.3%,43,40.0%,23,35.3%,90,62.5%,30,31.0%,52,37.8%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,11/26/23,vs.,PHX,L,113,116,-6.5,35,52.3%,5,50.0%,53,44.0%,60,50.0%,61,45.7%,69,50.0%,71,41.7%,75,42.9%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,11/24/23,vs.,MIA,W,100,98,-5.5,46,54.3%,67,72.0%,15,30.0%,93,71.4%,42,40.7%,62,44.4%,26,30.0%,38,34.5%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,11/20/23,@,MIN,L,100,117,+2.5,1,40.3%,37,63.2%,6,25.0%,55,44.4%,11,30.3%,11,18.2%,20,28.0%,7,25.0%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,11/18/23,@,CHA,W,122,108,-6.5,75,59.3%,36,63.0%,47,42.1%,85,62.5%,69,48.1%,48,38.5%,83,45.8%,77,43.2%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,11/17/23,@,WAS,W,120,99,-7.0,59,56.3%,83,77.8%,43,40.9%,57,45.5%,49,42.4%,69,50.0%,42,34.6%,57,38.9%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,11/15/23,@,ATL,W,116,114,+1.5,63,57.0%,13,54.3%,30,36.8%,81,60.0%,46,41.7%,45,37.5%,95,52.9%,84,45.5%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,11/13/23,@,BOS,L,98,114,+9.5,28,51.3%,5,50.0%,9,26.7%,60,47.4%,34,38.2%,82,55.6%,58,38.5%,75,42.9%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,11/12/23,vs.,CHA,W,129,107,-10.5,94,66.2%,63,70.8%,67,50.0%,60,50.0%,72,50.0%,16,22.2%,99,63.2%,92,50.0%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,11/08/23,vs.,SAS,W,126,105,-9.0,61,56.6%,10,53.1%,36,38.9%,50,42.9%,38,40.0%,62,43.8%,87,48.0%,86,46.3%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,11/06/23,vs.,LAC,W,111,97,-1.0,41,53.4%,34,62.2%,67,50.0%,11,16.7%,11,30.0%,68,46.7%,30,31.2%,56,38.7%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,11/03/23,@,MIL,L,105,110,+5.5,7,44.8%,18,57.1%,57,45.5%,50,42.9%,55,44.4%,69,50.0%,6,21.2%,8,25.6%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,11/01/23,vs.,CLE,L,89,95,-5.5,0,37.5%,3,46.2%,38,39.3%,60,50.0%,46,41.7%,18,25.0%,0,11.1%,1,16.7%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,10/31/23,@,CLE,W,109,91,-4.5,48,54.5%,58,69.2%,36,38.7%,81,60.0%,46,41.7%,69,50.0%,68,40.9%,75,42.9%,,,,,,,,,,,,,,,,,,,,
